CODICE VEICOLO;TARGA;BRAND;MODELLO;DESCRIZIONE MOD.;ALIMENTAZIONE;CAMBIO;COLORE ESTERNO;COLORE INTERNO;OPTIONAL;PREVISTA CONSEGNA;neopatentati
40818938;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Business Extra Cross over 5-door (Euro 6E) ;Diesel;AUT8;Bianco Polare pastello;ARTICO/tessuto nero;Cristalli laterali posteriori e lunotto oscurati,Fari abbaglianti automatici,Multibeam led,Vernice pastello;06/07/2026;NO
40819068;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Grigio Selenite metallizzato;Pelle sintetica ARTICO nera;Cielo in tessuto nero,Ruotino di scorta;15/10/2026;NO
40819069;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Grigio Selenite metallizzato;Pelle sintetica ARTICO nera;Cielo in tessuto nero,Ruotino di scorta;09/11/2026;NO
40819086;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Bianco Polare pastello;Pelle sintetica ARTICO nera;Cielo in tessuto nero,Ruotino di scorta;15/10/2026;NO
40819103;;MERCEDES-BENZ;GLC;MERCEDES-BENZ GLC GLC 220d 4M Mild Hyb. Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Grigio Grafite metallizzato;Similpelle Artico nero;Cielo in tessuto nero,Sistema di assistenza attivo alla regolazione della distanza Distronic,Vernice metallizzata;05/09/2026;NO
40819110;;MERCEDES-BENZ;GLC;MERCEDES-BENZ GLC GLC 220d 4M Mild Hyb. Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Grigio Grafite metallizzato;Similpelle Artico nero;Cielo in tessuto nero,Sistema di assistenza attivo alla regolazione della distanza Distronic,Vernice metallizzata;05/09/2026;NO
40819133;;MERCEDES-BENZ;GLC;MERCEDES-BENZ GLC GLC 220d 4M Mild Hyb. Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Nero Ossidiana metallizzato;Similpelle Artico nero;Cielo in tessuto nero,Sistema di assistenza attivo alla regolazione della distanza Distronic,Vernice metallizzata;05/09/2026;NO
40819136;;MERCEDES-BENZ;GLC;MERCEDES-BENZ GLC GLC 220d 4M Mild Hyb. Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Nero Ossidiana metallizzato;Similpelle Artico nero;Cielo in tessuto nero,Sistema di assistenza attivo alla regolazione della distanza Distronic,Vernice metallizzata;05/09/2026;NO
40819150;;MERCEDES-BENZ;GLC COUPÈ;MERCEDES-BENZ GLC COUPÈ GLC 200d MHEV 4Matic Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Grigio Grafite metallizzato;Similpelle Artico nero;Cielo in tessuto nero,Sistema di assistenza attivo alla regolazione della distanza Distronic,Vernice metallizzata;16/07/2026;NO
40819169;;MERCEDES-BENZ;GLC COUPÈ;MERCEDES-BENZ GLC COUPÈ GLC 200d MHEV 4Matic Advanced Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Grigio Grafite metallizzato;Similpelle Artico nero;Cielo in tessuto nero,Sistema di assistenza attivo alla regolazione della distanza Distronic,Vernice metallizzata;16/07/2026;NO
40809495;;LEXUS;LBX;LEXUS LBX 1.5 Hybrid 136 Class 2WD Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Cement Gray metallizzata;Rivestimenti Tessuto Black & Dark Grey;Vernice Metallizzata Monotone;27/07/2026;SI
40809620;;TOYOTA;C-HR+;TOYOTA C-HR+ BEV 58 kWh Sport utility vehicle 5-door ;Full Electric;AUT;Cement Grey metallizzato;Sedili in tessuto e pelle sintetica scura;;30/10/2026;NO
40809622;;TOYOTA;C-HR+;TOYOTA C-HR+ BEV 58 kWh Sport utility vehicle 5-door ;Full Electric;AUT;Cement Grey metallizzato;Sedili in tessuto e pelle sintetica scura;;30/10/2026;NO
40809649;;TOYOTA;C-HR+;TOYOTA C-HR+ BEV 58 kWh Sport utility vehicle 5-door ;Full Electric;AUT;Attitude Black metallizzato;Sedili in tessuto e pelle sintetica scura;Vernice metallizzata;30/10/2026;NO
40809706;;TOYOTA;COROLLA;TOYOTA COROLLA TS 1.8 Hybrid Active SW 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Black Mica Met;Tessuto Nero;Tech Pack,Vernice metallizzata;27/05/2026;SI
40809709;;TOYOTA;COROLLA;TOYOTA COROLLA TS 1.8 Hybrid Active SW 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Black Mica Met;Tessuto Nero;Tech Pack,Vernice metallizzata;27/05/2026;SI
40809852;;LAND ROVER;DEFENDER;LAND ROVER DEFENDER D200 AWD Auto 110 S Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT8;Santorini black metallizzato;Tessuto Resist e Resolve Ebony e interni Ebony;"Black Exterior pack,Blind Spot Assist,Cerchi in lega da 19"" a 6 razze Style 6010 in Black,Drive Assist pack,Monitoraggio collisioni posteriori,Monitoraggio del traffico in retromarcia,Portellone con chiusura assistita,Vernice metallizzata,Vetri oscurati";15/07/2026;NO
40810143;;TOYOTA;C-HR;TOYOTA C-HR 1.8 HV E-CVT Active Sport utility vehicle 5-door (Euro 6D) ;Petrol Full Hybrid;AUT;Dark Grey metallizzato;Interni in tessuto sostenibile;Vernice Met.;12/08/2026;SI
40810146;;TOYOTA;C-HR;TOYOTA C-HR 1.8 HV E-CVT Active Sport utility vehicle 5-door (Euro 6D) ;Petrol Full Hybrid;AUT;Dark Grey metallizzato;Interni in tessuto sostenibile;Vernice Met.;12/08/2026;SI
40810149;;TOYOTA;C-HR;TOYOTA C-HR 1.8 HV E-CVT Active Sport utility vehicle 5-door (Euro 6D) ;Petrol Full Hybrid;AUT;Dark Grey metallizzato;Interni in tessuto sostenibile;Vernice Met.;12/08/2026;SI
40810217;;TOYOTA;C-HR;TOYOTA C-HR 1.8 HV E-CVT Trend Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Dark Grey metallizzato;Interni in tessuto sostenibile;Vernice Met.;12/08/2026;SI
40810230;;TOYOTA;C-HR;TOYOTA C-HR 2.0 HV E-CVT Trend Sport utility vehicle 5-door (Euro 6D) ;Petrol Full Hybrid;AUT;Platinum Pearl White & Black;Interni in tessuto scuro;Vernice bi-tone Pearl White;12/08/2026;NO
40816695;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Storm metallizzato;Selleria in tessuto nero;Kit Fix & Go,Vernice metallizzata Storm;26/06/2026;SI
40816701;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Granite metallizzato;Selleria in tessuto nero;Kit Fix & Go,Vernice metallizzata Granite;26/06/2026;SI
40816702;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Granite metallizzato;Selleria in tessuto nero;Kit Fix & Go,Vernice metallizzata Granite;26/06/2026;SI
40816708;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Granite metallizzato;Selleria in tessuto nero;Kit Fix & Go,Vernice metallizzata Granite;26/06/2026;SI
40816710;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Snow pastello;Selleria in tessuto nero;Kit Fix & Go,Vernice pastello Snow;26/06/2026;SI
40816727;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Snow pastello;Selleria in tessuto nero;Kit Fix & Go,Vernice pastello Snow;26/06/2026;SI
40816732;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Snow pastello;Selleria in tessuto nero;Kit Fix & Go,Vernice pastello Snow;26/06/2026;SI
40816735;;JEEP;AVENGER;JEEP AVENGER 1.2 MHEV e-Hybrid Turbo Longitude Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Snow pastello;Selleria in tessuto nero;Kit Fix & Go,Vernice pastello Snow;26/06/2026;SI
40816751;;FIAT;600;FIAT 600 1.2 Hybrid 145cv Icon Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Nero Cinema pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Nero;11/06/2026;SI
40816838;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Nero Cinema pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Nero;21/07/2026;ND
40816877;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Nero Cinema pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Nero;21/07/2026;ND
40816879;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Nero Cinema pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Nero;21/07/2026;ND
40816880;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Nero Cinema pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Nero;21/07/2026;ND
40819327;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d 4M Advanced Cross over 5-door (Euro 6E) ;Diesel;AUT8;Nero cosmo metallizzato;ARTICO/tessuto nero;Display completamente digitale sulla plancia,Vernice metallizzata;15/06/2026;NO
40819404;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Edition AMG Line Cross over 5-door (Euro 6E) ;Diesel;AUT8;Grigio Alpi MANUFAKTUR;ARTICO/microfibra MICROCUT nero;Pacchetto Keyless-Go,Pacchetto integrazione per smartphone Apple™ o Android™,Vernice metallizzata Grigio alpi MANUFAKTUR;05/06/2026;NO
40819405;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Edition AMG Line Cross over 5-door (Euro 6E) ;Diesel;AUT8;Grigio Alpi MANUFAKTUR;ARTICO/microfibra MICROCUT nero;Pacchetto Keyless-Go,Pacchetto integrazione per smartphone Apple™ o Android™,Vernice metallizzata Grigio alpi MANUFAKTUR;05/06/2026;NO
40819415;;MERCEDES-BENZ;GLA;MERCEDES-BENZ GLA GLA 200 d Edition AMG Line Cross over 5-door (Euro 6E) ;Diesel;AUT8;Grigio Alpi MANUFAKTUR;ARTICO/microfibra MICROCUT nero;Pacchetto Keyless-Go,Pacchetto integrazione per smartphone Apple™ o Android™,Vernice metallizzata Grigio alpi MANUFAKTUR;05/06/2026;NO
40819464;;LAND ROVER;RANGE ROVER EVOQUE;LAND ROVER RANGE ROVER EVOQUE 2.0 D165 MHEV Dynamic SE AWD auto Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Santorini Black metallizzato;Pelle martellata Ebony;"Cerchi in lega da 19"" a 5 razze doppie con rifinitura gloss black style 5136,Colore metallizzato,Fari fendinebbia anteriori,Tyre repair system,Vetri oscurati";06/07/2026;NO
40819468;;LAND ROVER;RANGE ROVER EVOQUE;LAND ROVER RANGE ROVER EVOQUE 2.0 D165 MHEV Dynamic SE AWD auto Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Santorini Black metallizzato;Pelle martellata Ebony;"Cerchi in lega da 19"" a 5 razze doppie con rifinitura gloss black style 5136,Colore metallizzato,Fari fendinebbia anteriori,Tyre repair system,Vetri oscurati";06/07/2026;NO
40819472;;TOYOTA;YARIS CROSS;TOYOTA YARIS CROSS 1.5H Trend E-CVT Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Dark Grey Met.;Tessuto nero;;25/01/2027;SI
40819682;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819705;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819717;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819728;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819730;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819731;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40810415;;MG;MG3;MG MG3 1.5 Hybrid+ Luxury Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Grigio Hampsted - metalizzato;Sedili in similpelle e tessuto;Vernice Metallizzata;25/05/2026;SI
40810589;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810617;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;06/06/2026;SI
40810626;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;06/06/2026;SI
40810628;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;06/06/2026;SI
40810637;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810639;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810640;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810660;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810662;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810666;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810669;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810682;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;06/06/2026;SI
40810695;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;06/06/2026;SI
40816884;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Nero Cinema pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Nero;21/07/2026;ND
40816896;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;21/07/2026;ND
40816899;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;21/07/2026;ND
40816901;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;21/07/2026;ND
40816905;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;21/07/2026;ND
40816930;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;21/07/2026;ND
40816933;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;21/07/2026;ND
40816963;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Verde Mare metallizzato;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice metallizzata Verde Mare d'Italia;21/07/2026;ND
40816967;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Verde Mare metallizzato;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice metallizzata Verde Mare d'Italia;21/07/2026;ND
40816970;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Verde Mare metallizzato;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice metallizzata Verde Mare d'Italia;21/07/2026;ND
40816986;;FIAT;600;FIAT 600 1.2 Hybrid 110cv Business Sport utility vehicle 5-door (Euro 6E) ;Petrol Mild Hybrid;AUT6;Bianco Gelato pastello;Selleria bicolore intessuto nero Jaquard con monogramma FIAT;Vernice pastello Bianco;21/07/2026;ND
40817112;;TOYOTA;COROLLA;TOYOTA COROLLA TS 1.8 Hybrid Active SW 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Dark Grey Met.;Tessuto Nero;Tech Pack,Vernice metallizzata;25/01/2027;SI
40817113;;TOYOTA;COROLLA;TOYOTA COROLLA TS 1.8 Hybrid Active SW 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Dark Grey Met.;Tessuto Nero;Tech Pack,Vernice metallizzata;25/01/2027;SI
40819735;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819737;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819745;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819747;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819750;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819758;;TOYOTA;YARIS;TOYOTA YARIS Hybrid 115 Active Hatchback 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Super White pastello;Tessuto nero;;27/07/2026;SI
40819836;;TOYOTA;YARIS CROSS;TOYOTA YARIS CROSS 1.5H Trend E-CVT Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Dark Grey Met.;Tessuto nero;;25/01/2027;SI
40819841;;TOYOTA;YARIS CROSS;TOYOTA YARIS CROSS 1.5H Trend E-CVT Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Dark Grey Met.;Tessuto nero;;25/01/2027;SI
40820277;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Nero Ossidiana metallizzato;Pelle sintetica ARTICO nera;"Cerchi in lega da 50,8 cm (20"") a 5 razze,Cielo in tessuto nero,Pedane laterali in alluminio,Ruotino di scorta";20/10/2026;NO
40820280;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Nero Ossidiana metallizzato;Pelle sintetica ARTICO nera;"Cerchi in lega da 50,8 cm (20"") a 5 razze,Cielo in tessuto nero,Pedane laterali in alluminio,Ruotino di scorta";20/10/2026;NO
40820281;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Nero Ossidiana metallizzato;Pelle sintetica ARTICO nera;"Cerchi in lega da 50,8 cm (20"") a 5 razze,Cielo in tessuto nero,Pedane laterali in alluminio,Ruotino di scorta";20/10/2026;NO
40820283;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Nero Ossidiana metallizzato;Pelle sintetica ARTICO nera;"Cerchi in lega da 50,8 cm (20"") a 5 razze,Cielo in tessuto nero,Pedane laterali in alluminio,Ruotino di scorta";20/10/2026;NO
40820289;;MERCEDES-BENZ;GLE;MERCEDES-BENZ GLE GLE 300 d 4M Advanced Plus Sport utility vehicle 5-door (Euro 6E) ;Diesel Mild Hybrid;AUT9;Bianco Polare pastello;Pelle sintetica ARTICO nera;"Cerchi in lega da 50,8 cm (20"") a 5 razze,Cielo in tessuto nero,Pedane laterali in alluminio,Ruotino di scorta";20/10/2026;NO
40820387;;SMART;#3;SMART #3 66 kWh Pro+ Sport utility vehicle 5-door ;Full Electric;AUT;Digital White Metallic/One tone colour;Infinite Black;;03/09/2026;NO
40810699;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Hampstead Grey Metallic;Sedili in similpelle;Vernice Metallizzata;06/06/2026;SI
40810715;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Pebble Black metallizzato;Sedili in similpelle;Vernice Metallizzata;25/05/2026;SI
40810725;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Pebble Black metallizzato;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810729;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Pebble Black metallizzato;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
40810742;;MG;ZS HYBRID+;MG ZS HYBRID+ 1.5 Hybrid+ Luxury Sport utility vehicle 5-door (Euro 6E) ;Petrol Full Hybrid;AUT;Pebble Black metallizzato;Sedili in similpelle;Vernice Metallizzata;25/06/2026;SI
